nr_escuela_colegio,nr_PAE,fcs,csi_alimentos_menos_preferidos,csi_pedir_prestados_alimentos,csi_reducir_numero_comidas,csi_reducir_tamano_porciones,csi_reducir_adultos,fcs_carne,fcs_vegetales
3,0,69.0,7,7,7,7,7,7,0
1,0,41.0,7,0,3,3,7,5,0
0,_,21.5,3,3,3,4,5,0,2
1,0,36.0,3,2,2,7,7,3,0
1,0,36.0,7,5,4,3,5,1,0
1,1,59.0,2,3,4,7,7,7,3
3,2,34.5,7,0,7,7,7,3,2
2,2,51.0,7,7,7,7,7,7,2
4,4,50.5,4,2,3,7,2,7,0
1,0,33.0,7,2,2,2,7,3,0
3,0,61.0,7,7,0,4,4,7,0
_,_,28.0,7,0,4,7,3,0,0
4,4,53.0,2,1,0,0,0,2,1
2,1,19.0,7,0,0,0,0,2,1
2,0,54.0,0,7,5,7,7,5,1
1,0,33.5,3,2,7,2,2,3,0
3,2,17.5,3,2,0,7,7,0,0
1,0,58.0,6,1,2,2,0,7,0
1,0,46.0,7,0,7,7,7,4,0
_,_,92.0,2,2,0,7,0,7,2
1,0,45.0,3,0,2,3,3,3,2
_,_,75.5,1,0,0,0,0,7,7
_,_,71.0,2,2,2,3,3,5,7
2,0,38.0,0,0,0,3,0,3,1
4,4,95.0,0,0,0,0,0,7,2
_,_,103.0,2,0,0,0,0,7,7
4,4,78.0,4,0,0,3,0,7,3
0,_,53.0,3,2,0,5,5,4,2
1,0,39.0,7,0,7,7,0,3,0
2,0,90.0,3,7,4,7,7,7,0
1,0,14.0,0,1,7,7,3,0,0
2,0,69.0,0,0,0,0,0,6,0
1,0,64.0,2,0,0,0,0,7,3
1,1,26.5,7,0,0,7,0,0,2
5,5,79.0,0,2,0,0,0,7,2
3,1,58.0,7,0,0,0,0,7,0
2,0,54.0,7,3,0,7,0,3,0
1,0,112.0,0,0,0,0,0,7,7
2,2,103.0,7,0,0,0,0,7,7
_,_,67.0,7,0,0,0,0,7,0
2,2,70.0,0,0,0,0,0,7,0
2,0,107.0,7,3,0,7,0,7,7
3,0,41.5,2,1,0,2,3,3,2
2,0,8.0,0,7,2,0,0,0,0
2,2,33.0,5,4,7,7,7,2,0
2,0,61.0,7,2,0,0,0,4,7
1,0,60.5,7,7,7,7,7,7,2
2,0,71.0,3,2,3,4,5,7,0
2,0,90.0,5,0,4,3,2,7,1
3,0,88.5,0,0,0,2,2,7,7
1,0,87.0,4,3,2,3,0,7,7
3,3,57.0,2,0,2,3,3,7,3
1,1,66.0,3,1,2,3,5,6,2
1,1,47.5,5,3,7,7,7,3,0
0,_,52.5,6,6,1,7,5,7,0
3,2,62.0,0,1,2,2,2,3,1
1,0,26.0,7,1,2,1,2,1,1
1,0,102.0,0,0,0,0,0,7,3
3,1,84.0,3,0,0,2,2,7,3
1,1,73.0,7,0,1,3,0,7,2
_,_,68.0,0,0,0,0,0,5,4
3,0,63.0,0,0,0,0,0,7,7
2,1,74.0,7,2,7,0,0,7,7
0,_,27.5,7,0,0,7,7,3,0
1,0,26.0,0,2,2,3,2,0,0
5,2,26.0,3,3,4,7,5,0,0
4,4,51.5,4,0,0,2,0,7,0
2,2,33.0,3,2,0,3,2,3,0
0,_,67.0,4,0,3,0,3,7,0
3,2,24.0,2,4,7,7,7,0,0
1,1,21.0,3,4,0,0,0,0,0
1,1,54.0,7,4,0,3,0,7,1
3,3,54.0,6,1,1,0,4,7,2
2,0,61.0,7,0,0,0,7,7,0
1,0,76.0,3,1,0,3,0,7,6
3,3,48.5,2,2,3,0,1,7,0
5,5,46.5,7,1,1,1,3,5,0
0,_,47.0,2,2,2,5,4,5,2
1,0,2.0,2,1,3,3,4,0,1
1,1,20.0,1,1,1,1,0,1,1
3,1,60.0,0,0,0,0,0,4,4
1,0,85.0,5,3,4,5,4,7,0
3,2,100.0,0,0,0,0,0,7,7
1,1,76.5,3,4,0,2,0,7,7
1,1,76.5,3,4,0,2,0,7,7
_,_,94.0,3,7,0,0,0,7,7
_,_,0.0,7,0,7,7,7,0,0
_,_,0.0,7,0,7,7,7,0,0
2,0,77.0,1,0,2,7,7,7,0
1,0,67.0,1,0,0,1,0,7,0
2,1,90.0,2,0,0,2,0,7,0
2,1,90.0,2,0,0,2,0,7,0
2,1,90.0,2,0,0,2,0,7,0
2,0,71.0,0,0,0,0,0,7,4
1,0,68.0,2,0,1,2,3,6,0
1,0,95.0,0,0,0,0,0,7,2
2,2,72.5,2,0,0,3,0,6,0
2,2,72.5,2,0,0,3,0,6,0
2,2,72.5,2,0,0,3,0,6,0
1,0,44.0,4,1,2,0,0,3,0
1,0,30.0,7,0,2,2,3,0,0
2,1,85.0,3,3,0,5,1,7,0
2,2,64.0,7,2,3,7,7,7,0
0,_,84.0,1,1,0,7,0,7,0
1,1,59.0,0,2,0,0,0,7,0
1,1,59.0,0,2,0,0,0,7,0
2,1,34.0,1,2,4,3,5,3,0
2,1,34.0,1,2,4,3,5,3,0
_,_,72.0,7,7,0,7,0,7,7
_,_,72.0,7,7,0,7,0,7,7
_,_,80.0,3,3,0,0,0,7,0
2,2,101.0,0,2,0,0,0,7,0
_,_,49.5,2,0,0,4,0,7,3
1,0,42.0,7,0,0,0,0,7,0
2,2,36.0,0,3,0,0,0,3,2
1,0,73.0,0,0,0,0,0,6,0
1,0,100.0,1,0,0,1,0,7,7
0,_,90.0,3,0,0,3,0,7,7
2,2,55.0,7,0,0,0,0,4,0
1,1,61.0,3,0,0,1,2,4,5
1,1,61.0,3,0,0,1,2,4,5
2,1,87.5,2,1,0,0,0,7,3
2,0,42.5,7,0,0,4,0,0,2
2,1,56.0,7,0,7,7,0,7,0
1,1,25.0,7,0,3,0,0,0,1
1,1,25.0,7,0,3,0,0,0,1
_,_,94.0,0,3,0,0,0,7,7
_,_,94.0,0,3,0,0,0,7,7
_,_,94.0,0,3,0,0,0,7,7
1,1,40.0,5,4,7,4,3,0,0
1,1,40.0,5,4,7,4,3,0,0
1,1,40.0,5,4,7,4,3,0,0
1,1,74.0,4,3,3,2,3,7,3
1,0,55.0,7,7,7,7,7,7,0
_,_,60.0,2,0,0,0,3,2,3
_,_,60.0,2,0,0,0,3,2,3
2,0,35.0,4,0,7,3,2,1,0
2,0,35.0,4,0,7,3,2,1,0
1,0,21.0,0,0,2,2,0,0,0
1,0,21.0,0,0,2,2,0,0,0
1,0,35.5,2,0,2,2,2,3,1
0,_,34.0,5,0,4,6,3,0,0
2,2,54.5,7,7,4,4,4,7,2
1,1,41.5,2,0,2,0,2,3,1
_,_,53.0,2,2,3,4,4,0,0
_,_,53.0,2,2,3,4,4,0,0
1,0,90.0,0,0,0,0,0,7,0
2,0,73.0,3,2,2,2,0,6,6
2,0,73.0,3,2,2,2,0,6,6
_,_,82.5,2,0,2,2,0,7,0
_,_,82.5,2,0,2,2,0,7,0
_,_,26.5,4,1,2,2,0,0,0
_,_,26.5,4,1,2,2,0,0,0
_,_,39.0,2,0,3,0,0,2,0
0,_,53.5,0,1,0,0,0,7,1
1,0,69.0,0,0,0,0,0,2,0
1,0,69.0,0,0,0,0,0,2,0
1,0,42.0,1,0,0,2,0,2,7
_,_,78.0,0,3,0,0,0,7,5
2,0,66.0,7,0,2,7,5,7,5
2,2,75.0,0,0,0,0,0,7,1
2,1,66.0,0,0,0,0,0,7,4
2,1,66.0,0,0,0,0,0,7,4
3,3,57.0,1,1,7,0,7,5,2
3,3,57.0,1,1,7,0,7,5,2
1,0,83.0,0,0,0,0,0,7,7
2,1,41.0,7,0,7,7,0,2,0
_,_,101.0,4,0,7,7,5,7,3
2,2,45.0,2,0,0,0,0,4,1
2,1,28.0,7,2,7,5,2,1,0
3,0,93.0,3,0,2,3,3,7,7
3,3,87.0,0,0,0,0,0,7,0
2,0,90.0,2,0,0,0,0,7,7
2,0,90.0,2,0,0,0,0,7,7
2,0,47.0,5,5,7,3,7,3,0
2,0,47.0,5,5,7,3,7,3,0
2,0,47.0,5,5,7,3,7,3,0
3,3,54.0,7,0,0,0,0,7,0
3,0,56.0,1,2,3,0,2,4,0
_,_,79.0,2,0,0,0,0,7,7
3,3,37.0,2,1,0,3,4,0,7
0,_,72.0,0,0,0,0,0,7,7
_,_,39.0,7,0,3,1,2,1,3
_,_,39.0,7,0,3,1,2,1,3
2,0,37.0,0,7,7,7,2,0,7
2,0,37.0,0,7,7,7,2,0,7
1,1,69.0,3,0,0,2,0,2,7
2,0,93.0,0,0,0,0,0,7,7
_,_,63.0,0,0,0,0,0,7,1
1,0,58.0,0,0,0,0,0,7,0
1,0,74.0,0,0,0,0,0,5,2
0,_,46.0,7,3,4,3,5,7,0
3,0,72.0,2,0,2,2,3,0,0
2,2,63.0,3,0,0,2,0,7,0
1,0,97.0,0,0,0,0,0,7,7
_,_,97.5,3,0,0,0,0,7,7
1,0,26.0,5,0,1,7,7,2,4
2,0,108.5,0,0,0,0,0,7,7
2,2,93.0,7,7,0,7,0,7,3
3,0,59.0,5,7,3,5,4,7,1
1,1,80.0,0,0,1,1,1,7,7
_,_,93.0,2,0,0,0,0,7,7
1,0,44.0,4,0,0,5,4,3,4
_,_,83.0,0,0,0,0,0,7,1
3,2,70.0,2,2,7,3,1,7,0
_,_,95.0,5,0,2,5,0,7,7
2,0,62.0,2,0,3,3,0,7,0
2,0,62.0,2,0,3,3,0,7,0
2,0,62.0,2,0,3,3,0,7,0
3,2,80.0,2,1,7,2,2,5,0
1,0,52.0,0,0,3,3,3,2,2
2,1,93.0,0,0,0,0,0,7,5
1,0,99.5,3,0,7,7,5,7,7
1,0,53.5,7,1,2,7,0,1,0
1,0,53.5,7,1,2,7,0,1,0
1,0,93.0,0,0,0,0,0,7,3
1,0,93.0,0,0,0,0,0,7,3
2,0,55.0,6,6,7,5,7,7,0
0,_,39.0,4,3,7,7,3,3,0
_,_,36.0,3,0,2,2,7,3,2
_,_,36.0,3,0,2,2,7,3,2
_,_,36.0,3,0,2,2,7,3,2
2,1,93.0,3,0,0,0,0,7,0
_,_,73.0,3,0,0,0,0,4,0
2,2,80.5,5,7,5,0,5,7,0
2,2,80.5,5,7,5,0,5,7,0
_,_,94.0,7,0,0,0,0,7,7
_,_,94.0,7,0,0,0,0,7,7
_,_,94.0,7,0,0,0,0,7,7
_,_,94.0,7,0,0,0,0,7,7
2,2,80.0,1,0,7,0,0,7,1
_,_,58.0,0,0,0,0,0,4,0
1,1,77.5,0,0,0,0,0,3,0
1,1,77.5,0,0,0,0,0,3,0
_,_,91.0,0,0,0,0,0,7,7
1,1,72.0,2,3,2,0,0,7,1
_,_,76.0,0,0,0,0,0,7,3
_,_,76.0,0,0,0,0,0,7,3
_,_,95.0,1,0,0,0,0,7,7
_,_,95.0,1,0,0,0,0,7,7
_,_,73.0,0,0,0,0,0,7,5
3,2,78.0,6,0,0,0,0,7,6
3,2,78.0,6,0,0,0,0,7,6
1,0,55.0,0,0,0,0,0,7,2
0,_,43.0,2,0,3,4,5,3,2
0,_,63.5,7,2,7,7,7,7,0
3,1,25.0,1,0,0,7,1,1,0
3,1,25.0,1,0,0,7,1,1,0
_,_,44.0,4,7,0,7,0,5,0
_,_,48.5,0,0,0,0,0,7,0
3,0,85.0,0,0,0,0,0,7,0
1,1,99.0,2,1,0,0,7,7,7
1,0,80.0,0,0,0,0,0,7,0
1,0,51.5,1,0,0,7,2,7,0
2,1,85.0,3,0,2,4,7,6,4
_,_,52.5,3,0,0,2,0,7,0
0,_,51.0,1,2,0,0,2,7,0
1,1,84.0,2,0,0,0,7,7,0
1,1,84.0,2,0,0,0,7,7,0
2,1,84.0,2,7,0,7,1,7,0
_,_,54.0,7,0,0,7,0,7,0
2,0,88.0,4,0,4,5,0,4,4
_,_,90.5,7,0,0,7,0,7,7
1,0,96.5,7,0,0,7,0,7,7
2,0,72.5,3,0,0,0,0,3,7
1,0,65.0,4,0,7,0,4,7,2
0,_,58.5,7,5,5,7,0,7,1
0,_,58.5,7,5,5,7,0,7,1
0,_,58.5,7,5,5,7,0,7,1
1,1,40.0,2,0,5,0,0,7,5
4,4,48.0,2,0,1,1,5,2,5
_,_,103.0,1,0,0,0,0,7,7
3,1,32.0,7,3,0,3,3,1,0
1,0,41.5,4,0,0,0,0,4,0
0,_,64.0,0,2,1,2,3,7,0
3,3,75.0,4,0,7,7,7,5,5
2,0,42.0,3,2,7,4,0,3,3
_,_,72.0,0,0,0,0,0,5,4
3,0,23.0,7,3,7,4,1,0,0
1,0,47.0,7,1,3,2,3,3,0
1,0,0.0,7,0,2,3,0,0,0
1,1,74.0,0,0,0,0,0,7,4
3,3,21.0,7,2,7,7,7,0,0
3,3,51.0,7,1,0,7,5,3,2
3,2,67.0,4,0,7,3,4,3,0
2,2,29.0,7,3,4,4,4,4,3
2,1,24.0,5,7,7,7,7,0,0
3,0,31.0,3,2,0,4,4,4,0
1,0,62.5,0,0,0,3,7,4,7
1,0,62.5,0,0,0,3,7,4,7
2,1,56.0,4,0,0,0,0,7,0
2,0,95.5,0,0,0,0,0,7,7
_,_,73.0,7,0,0,0,0,6,0
2,0,51.5,3,0,0,0,0,4,7
2,0,77.0,7,1,4,7,7,7,0
1,0,45.0,0,1,1,7,7,4,0
4,0,49.0,7,3,7,5,7,7,0
1,0,60.5,2,0,7,0,0,7,7
0,_,65.0,5,3,7,7,0,7,3
3,1,58.0,4,0,5,2,3,7,4
2,2,72.0,3,0,0,3,0,7,3
2,0,55.0,0,0,0,0,0,7,0
1,1,35.0,1,1,3,7,2,2,0
4,0,61.0,7,7,3,7,7,7,0
_,_,80.0,0,0,0,0,0,7,3
0,_,54.0,2,1,0,0,2,1,7
0,_,21.0,7,0,2,2,2,0,0
2,2,56.0,7,0,7,7,7,7,7
1,0,112.0,2,1,1,1,1,7,7
3,0,94.0,3,3,3,3,1,7,7
2,0,90.0,0,0,0,0,3,7,3
3,0,96.5,0,0,0,0,0,7,4
1,0,94.0,0,0,0,0,0,7,7
1,0,94.0,0,0,0,0,0,7,7
3,1,36.0,1,7,7,7,7,2,6
3,1,36.0,1,7,7,7,7,2,6
1,0,18.0,7,0,7,0,7,1,0
_,_,71.0,3,0,0,0,0,7,0
4,4,47.0,5,4,5,5,5,4,0
4,4,87.0,7,1,2,3,2,7,0
2,1,73.0,0,0,0,0,0,6,0
4,4,51.0,0,0,0,0,0,2,0
2,0,73.0,2,0,3,2,3,6,0
3,3,51.0,4,0,0,0,0,4,0
1,0,18.0,3,0,7,7,7,0,0
1,0,36.0,2,0,7,0,0,3,0
2,0,68.0,7,0,0,7,7,7,7
1,1,66.0,0,0,0,0,0,7,2
1,1,61.0,0,0,0,0,0,7,0
2,2,97.0,0,0,0,0,0,7,4
3,3,36.0,2,7,2,7,7,1,2
4,1,53.5,7,1,3,4,4,5,7
1,1,65.5,6,0,0,0,7,3,0
2,0,53.0,1,0,0,0,0,5,0
1,0,84.0,7,0,0,0,0,4,7
1,0,41.0,2,2,0,4,3,2,0
1,0,80.0,7,0,7,7,7,7,0
1,0,60.0,7,0,5,5,5,2,0
3,0,76.0,4,4,4,4,4,7,0
1,0,112.0,7,0,0,0,7,7,7
_,_,109.0,2,0,0,2,0,7,7
1,0,86.0,0,0,0,0,0,7,3
1,0,55.5,0,7,6,0,6,4,2
2,2,88.0,0,0,0,0,0,7,5
2,2,88.0,0,0,0,0,0,7,5
1,0,101.5,0,0,0,0,0,7,3
2,0,35.5,7,2,2,5,5,4,0
2,2,30.0,3,2,4,7,7,2,0
_,_,27.5,3,0,2,7,7,3,0
2,2,70.0,7,0,0,3,2,6,3
2,2,59.0,3,0,2,2,2,3,7
4,4,74.0,5,7,7,7,7,7,2
2,2,60.0,2,0,0,0,0,6,1
1,1,46.0,7,0,2,7,7,4,0
5,4,28.5,3,0,7,1,5,1,0
_,_,90.0,0,0,0,0,0,7,3
_,_,58.0,3,2,7,4,0,4,0
2,0,90.0,3,0,2,0,0,7,0
1,0,28.0,0,0,0,7,0,0,0
3,0,83.0,3,0,0,3,3,7,0
1,0,86.0,0,0,0,0,0,7,3
2,0,88.0,0,0,0,0,0,7,7
1,0,24.0,0,0,7,5,7,0,2
1,0,82.0,0,0,0,1,0,7,2
_,_,84.0,0,0,3,2,1,7,3
0,_,70.0,7,0,0,0,0,5,0
3,0,76.5,4,0,0,0,3,7,3
3,2,56.0,7,3,0,7,7,1,7
1,0,53.0,0,0,0,0,0,5,0
3,0,56.0,2,0,0,0,0,7,1
0,_,29.0,3,0,0,0,3,0,6
2,2,65.0,7,3,3,3,3,7,2
2,2,65.0,7,3,3,3,3,7,2
1,1,62.0,7,0,0,0,0,7,7
1,0,86.0,0,0,0,0,0,7,5
2,2,45.5,5,5,5,3,3,1,6
4,0,38.0,7,3,7,7,7,2,3
4,0,43.5,5,3,5,7,7,5,4
2,1,61.0,7,2,6,7,7,3,6
2,1,19.5,0,2,7,7,7,3,0
3,3,65.0,0,0,2,3,3,4,3
2,2,66.0,3,5,7,3,3,7,3
3,3,61.0,1,1,3,2,2,7,0
2,0,44.0,3,3,2,2,5,4,0
1,0,60.0,7,0,7,4,4,5,0
3,3,37.5,7,0,3,4,7,3,0
1,1,58.0,2,0,2,3,0,7,0
3,2,64.5,3,0,0,0,0,7,0
3,3,33.0,7,3,0,7,0,3,0
_,_,43.0,7,0,0,1,0,4,0
2,1,47.5,2,0,0,0,0,7,0
1,1,49.0,7,0,0,0,0,7,1
1,1,46.5,3,0,1,7,7,7,0
_,_,45.0,7,0,0,0,0,4,2
1,1,45.5,2,0,0,0,0,7,0
2,2,97.0,2,0,0,7,0,7,7
2,2,44.0,6,0,0,5,0,3,2
2,1,69.0,7,0,0,2,3,7,2
1,1,86.0,3,3,0,0,0,7,4
1,1,50.0,7,2,7,7,7,2,1
2,0,55.0,0,0,2,0,3,7,0
3,0,51.5,7,2,0,3,3,0,0
4,0,77.0,7,4,7,7,7,7,7
1,0,58.0,0,0,0,0,0,7,1
2,1,55.0,3,0,0,0,0,7,0
3,3,51.0,1,1,2,2,2,5,1
2,1,80.0,0,0,0,0,0,7,4
3,2,70.0,7,0,0,3,3,7,0
1,0,93.5,0,0,0,0,0,7,6
2,2,51.0,0,0,0,0,0,3,0
2,2,77.0,2,0,0,0,0,7,7
_,_,63.0,4,4,0,4,3,7,5
1,1,109.0,7,0,0,0,0,7,7
2,1,56.0,6,0,7,0,0,7,0
1,0,34.0,3,2,7,7,0,0,0
1,1,31.0,3,0,5,5,4,2,2
2,0,33.0,7,0,3,2,2,1,5
3,0,66.0,7,7,7,7,7,2,3
2,1,21.0,7,3,7,7,7,0,0
1,0,28.0,7,0,7,7,0,4,0
1,0,37.0,7,0,4,7,7,2,1
1,1,62.0,2,0,0,0,2,7,3
1,1,64.5,3,3,4,0,3,7,3
1,1,51.0,3,0,7,0,0,7,2
2,2,49.5,3,1,3,2,1,3,0
4,2,98.0,3,7,7,0,0,7,4
3,1,43.0,2,2,1,3,7,3,0
1,1,52.0,5,0,2,3,3,7,0
1,1,68.0,5,2,5,3,7,7,0
3,2,103.0,7,7,3,7,3,7,4
2,0,88.5,5,0,0,0,2,7,7
0,_,58.0,7,0,2,0,0,7,0
1,1,73.0,7,5,7,7,7,7,0
1,1,98.0,6,5,4,4,7,7,0
1,0,71.0,0,0,0,0,0,7,3
1,1,70.0,7,7,2,7,7,7,0
1,1,65.0,2,1,0,7,7,7,3
_,_,27.0,7,7,7,7,7,0,0
0,_,58.0,1,0,0,3,3,7,0
1,1,46.0,4,0,3,3,4,3,0
_,_,69.0,0,7,0,3,7,6,3
_,_,49.5,6,2,0,5,0,0,5
1,0,16.5,3,2,2,5,7,0,0
_,_,53.0,0,0,0,0,0,7,0
_,_,87.0,7,0,0,0,0,7,7
_,_,71.0,4,0,7,7,4,7,3
1,1,78.0,2,0,0,2,2,7,7
_,_,79.0,7,0,5,0,0,6,7
_,_,39.5,1,2,0,0,0,3,7
2,0,55.0,3,0,0,2,2,7,0
1,1,77.0,0,0,0,7,0,7,7
_,_,66.0,1,0,7,7,7,7,7
_,_,76.0,3,0,3,7,0,6,4
3,0,59.5,2,3,2,7,7,7,2
2,0,57.0,3,0,0,0,3,7,0
2,2,50.5,3,3,0,0,0,7,0
2,1,58.0,7,0,7,7,7,7,0
2,2,52.0,6,0,2,0,1,6,1
3,2,27.5,0,0,0,0,0,4,0
1,0,41.0,3,0,4,0,7,5,0
4,4,80.0,7,0,0,2,7,7,7
_,_,27.5,3,4,3,3,4,1,0
3,1,51.0,4,7,0,5,7,5,0
1,1,19.5,7,0,0,2,0,1,1
2,2,92.0,0,0,0,0,0,7,2
3,3,32.0,7,2,7,7,7,1,0
_,_,21.0,7,3,0,4,0,0,0
0,_,21.0,7,0,0,0,0,0,0
2,0,89.0,0,0,0,2,0,7,3
_,_,59.0,0,0,0,0,0,7,0
0,_,82.0,3,0,0,3,0,5,4
1,1,70.0,4,0,0,0,0,7,0
3,3,56.0,3,5,2,1,4,7,1
1,0,72.0,1,0,0,0,0,7,7
1,0,92.0,0,0,0,0,0,7,2
2,2,94.0,3,0,0,0,0,7,7
1,0,84.0,3,0,0,0,0,7,7
1,0,43.0,6,0,4,4,2,3,1
3,3,81.0,3,0,0,2,0,7,0
1,1,39.0,7,0,3,3,2,2,3
0,_,92.0,0,0,0,0,0,7,7
1,1,46.5,7,0,0,0,7,7,1
4,4,35.0,7,5,0,0,0,2,0
1,0,91.0,0,2,7,0,7,7,5
1,1,8.5,5,4,2,7,7,0,1
1,0,48.0,6,0,0,5,0,4,0
0,_,73.0,5,5,7,6,0,7,0
2,2,28.0,1,0,0,0,0,1,0
0,_,61.0,7,0,0,0,0,7,2
1,1,65.0,0,0,0,0,0,7,0
2,2,68.0,7,4,7,7,7,7,0
_,_,24.0,7,7,7,7,7,2,0
1,1,55.0,7,3,0,7,7,7,0
2,2,87.0,7,0,7,7,7,7,0
_,_,38.5,7,5,3,7,5,5,0
2,1,28.0,7,1,7,7,7,1,0
2,0,62.5,2,0,2,7,5,7,3
2,0,71.0,7,0,2,0,3,0,0
2,2,66.0,7,4,0,5,7,7,0
2,2,70.5,2,0,0,7,3,7,0
1,1,55.0,3,0,7,4,0,7,3
2,1,78.5,3,0,5,0,0,5,7
2,2,64.0,5,0,5,7,6,3,5
1,1,80.0,0,0,0,0,0,7,7
1,0,93.5,4,0,0,0,2,7,6
1,1,75.0,7,0,0,0,0,7,7
0,_,57.0,4,1,4,3,3,4,3
1,1,68.5,7,0,7,0,7,7,7
1,0,78.5,2,0,0,2,3,6,7
2,2,81.0,0,0,0,0,0,7,0
3,1,36.0,3,1,7,1,1,3,0
2,2,63.0,0,0,0,2,0,7,0
_,_,64.0,7,0,0,3,0,7,0
2,2,78.0,5,0,7,5,5,7,0
5,5,73.5,1,2,0,4,4,5,0
3,2,84.0,4,2,0,0,0,7,0
3,3,90.0,3,1,3,3,0,5,2
3,0,98.0,7,0,4,7,7,7,0
2,2,16.0,3,7,3,5,7,0,0
0,_,69.0,6,6,6,6,6,6,6
4,4,26.5,7,2,3,7,0,0,0
4,4,84.0,1,1,0,7,7,7,0
1,1,42.5,3,0,2,2,0,4,0
2,2,47.0,5,0,4,0,3,4,0
2,2,73.5,3,2,2,5,7,7,5
_,_,89.0,7,0,0,3,0,7,0
0,_,64.0,1,1,0,7,7,7,0
3,3,55.0,7,0,0,7,7,7,0
0,_,65.0,4,0,0,4,2,7,0
2,0,99.5,1,0,0,0,0,7,7
1,0,89.0,0,0,0,0,0,7,7
0,_,24.0,4,4,3,7,7,0,0
1,0,86.0,7,0,4,4,6,6,2
1,1,54.5,0,2,0,4,0,5,1
1,1,112.0,3,2,0,2,3,7,7
4,4,52.0,7,0,0,0,0,2,7
0,_,45.0,3,0,2,4,0,3,3
0,_,57.0,4,2,1,2,2,7,0
2,2,41.0,3,1,0,7,0,0,3
1,0,53.0,7,0,0,3,0,3,2
_,_,75.5,7,0,0,0,0,3,0
1,0,82.0,1,1,0,0,4,3,2
1,0,98.0,3,0,0,4,0,7,7
1,0,87.0,7,0,0,0,0,7,4
0,_,105.5,0,0,0,0,0,7,6
1,0,65.0,7,0,0,0,0,5,3
_,_,53.0,7,0,7,3,0,2,0
3,3,80.0,2,3,3,3,3,7,3
1,1,86.0,7,0,0,0,2,7,1
0,_,50.0,4,2,2,7,7,7,1
2,2,22.0,3,0,3,4,7,0,0
_,_,50.5,0,0,1,3,0,5,7
_,_,61.0,3,2,4,3,3,5,0
4,0,36.5,3,3,7,7,7,0,2
1,0,58.0,2,0,2,0,0,3,0
1,0,92.0,2,0,2,0,0,4,7
2,2,52.0,7,1,7,7,7,4,0
3,2,69.5,4,4,0,4,6,4,1
2,0,32.0,4,4,3,4,5,0,7
2,0,54.0,2,1,0,3,0,7,0
2,1,27.0,2,0,3,2,2,3,0
2,2,27.5,0,0,0,2,0,2,0
3,0,51.5,5,3,5,4,7,4,0
1,0,49.0,0,0,0,0,0,7,0
2,0,42.5,3,3,3,2,2,5,0
3,3,29.5,0,0,7,3,0,0,0
2,1,73.0,5,0,3,4,0,3,7
0,_,30.5,0,0,5,6,0,1,0
2,2,30.5,2,0,2,0,3,2,2
4,1,63.0,7,7,7,7,7,7,7
2,0,32.0,3,0,0,7,0,2,0
3,3,7.0,2,2,3,2,3,0,0
3,0,17.5,3,1,7,7,7,0,0
4,4,68.0,4,2,3,3,5,7,0
4,4,40.0,7,3,7,7,7,4,0
3,3,49.0,5,5,3,4,3,7,0
2,2,61.0,4,2,3,6,3,7,0
_,_,51.0,2,2,3,3,5,7,0
2,2,67.0,0,0,7,7,0,7,2
2,1,73.0,2,3,0,3,3,6,0
3,3,30.0,3,7,3,4,0,0,0
_,_,52.0,2,0,0,0,3,5,1
2,0,73.5,7,0,3,2,3,3,7
3,3,50.0,7,7,0,7,7,2,0
2,0,93.0,7,7,0,7,7,7,7
0,_,67.0,0,0,0,0,0,7,0
1,1,79.0,4,1,0,2,0,4,7
0,_,90.0,7,0,0,0,0,6,7
3,1,51.5,4,0,0,5,7,7,0
1,1,34.5,2,1,7,5,0,3,0
1,1,36.0,7,1,1,3,7,5,0
1,1,45.0,5,0,0,7,0,3,7
_,_,93.0,0,0,0,0,0,7,7
0,_,45.0,0,0,7,7,7,7,1
0,_,63.0,2,0,0,2,0,0,4
1,0,36.0,7,7,7,0,0,3,0
2,0,95.0,3,0,0,0,0,7,7
_,_,0.0,7,2,7,7,7,0,0
0,_,90.0,2,0,0,0,0,6,0
_,_,49.0,7,0,0,1,7,6,1
_,_,76.0,5,2,5,0,5,6,6
3,0,47.0,4,1,0,7,4,3,2
1,0,69.5,0,0,0,0,0,3,2
2,1,39.0,4,0,3,7,0,0,7
1,0,85.5,1,0,0,0,0,7,7
2,2,72.0,0,4,0,7,5,7,7
0,_,65.5,0,0,0,0,0,7,7
3,2,59.0,2,2,7,7,3,7,2
1,0,57.5,4,0,0,7,3,3,7
_,_,71.0,0,0,0,0,3,7,7
2,2,36.0,6,0,0,7,7,2,0
_,_,95.0,0,1,0,0,0,7,7
2,0,85.0,2,2,2,4,3,7,7
3,0,96.0,0,0,0,0,0,7,3
_,_,29.0,0,0,2,0,0,0,2
3,2,71.0,0,0,0,0,0,6,0
2,1,58.5,2,1,0,0,2,4,7
1,1,91.0,3,0,0,7,0,7,7
1,0,59.5,7,3,7,7,7,5,7
1,1,47.5,7,3,3,4,4,5,0
_,_,57.0,5,2,3,5,4,5,4
1,0,74.0,5,2,7,7,7,6,7
2,0,88.0,2,0,0,3,0,7,6
3,0,75.0,7,3,7,7,7,7,2
3,1,46.0,7,3,5,7,7,2,6
3,0,47.0,1,0,0,0,7,5,0
1,0,60.0,7,2,3,3,3,7,2
1,1,45.0,0,1,2,2,2,3,0
3,3,67.0,1,0,1,0,0,7,7
1,0,61.0,3,0,2,0,0,4,3
2,0,34.0,7,3,0,0,0,0,5
